Date,Price,Open,High,Low,Volume,Close
08-11-2019,11517.20,11314.60,11728.40,11146.10,46566121841.00,11437.25
08-10-2019,11314.50,12090.50,12185.00,11281.60,63325279337.00,11733.30
08-09-2019,12089.80,12190.00,12225.30,11885.00,57119858802.00,12055.15
08-08-2019,12191.60,12015.90,12236.60,11727.00,42142717533.00,11981.80
08-07-2019,12013.90,11481.00,12114.50,11406.40,45558144023.00,11760.45
08-06-2019,11480.90,11817.60,12291.90,11237.00,56426907637.00,11764.45
08-05-2019,11816.80,10934.80,11922.30,10934.80,48158802327.00,11428.55
08-04-2019,10934.60,10816.10,11017.70,10568.80,36164766408.00,10793.25
08-03-2019,10815.70,10519.90,10893.60,10504.50,40084250663.00,10699.05
08-02-2019,10520.10,10380.50,10664.80,10330.50,41827139896.00,10497.65
08-01-2019,10380.00,10081.90,10459.00,9890.60,39254288955.00,10174.80
07/31/2019,10082.00,9580.30,10100.00,9562.40,36546239703.00,9831.20
07/30/2019,9580.70,9580.00,9703.00,9483.00,39326160532.00,9593.00
07/29/2019,9580.90,9728.50,9835.40,9502.50,29810773699.00,9668.95
07/28/2019,9727.80,9491.10,9798.50,9401.10,27727866812.00,9599.80
07/27/2019,9492.10,9830.40,10232.30,9389.10,32518803300.00,9810.70
07/26/2019,9831.00,9945.20,10436.10,9724.20,31288157264.00,10080.15
07/25/2019,9945.30,9804.70,10203.50,9776.60,29584186947.00,9990.05
07/24/2019,9804.30,9887.20,9945.30,9584.00,32740536902.00,9764.65
07/23/2019,9888.70,10412.80,10414.70,9865.40,34367073114.00,10140.05
07/22/2019,10412.50,10715.10,10806.30,10196.50,32896642044.00,10501.40
07/21/2019,10714.40,10827.00,10883.80,10442.50,32722975141.00,10663.15
07/20/2019,10826.70,10571.90,11155.60,10462.00,27773290299.00,10808.80
07/19/2019,10571.50,10651.60,10758.40,10160.70,35198901068.00,10459.55
07/18/2019,10651.40,9723.10,10787.10,9390.00,39137252109.00,10088.55
07/17/2019,9723.20,9425.10,9983.60,9082.60,25007459262.00,9533.10
07/16/2019,9424.80,10844.00,11019.50,9375.30,25921805072.00,10197.40
07/15/2019,10845.90,10199.90,11064.70,9885.40,23509628646.00,10475.05
07/14/2019,10200.10,11364.30,11448.70,10128.90,20438419222.00,10788.80
07/13/2019,11364.90,11762.80,11798.40,10839.40,25015250846.00,11318.90
07-12-2019,11762.10,11343.70,11881.40,11109.80,21486346312.00,11495.60
07-11-2019,11342.30,12111.60,12111.60,11029.00,23717842783.00,11570.30
07-10-2019,12110.60,12542.80,13134.40,11594.90,25706567601.00,12364.65
07-09-2019,12541.50,12250.60,12772.90,12111.20,30247143440.00,12442.05
07-08-2019,12252.60,11415.80,12332.30,11304.80,22610564515.00,11818.55
07-07-2019,11415.90,11267.90,11524.60,11108.10,17564322315.00,11316.35
07-06-2019,11268.00,10969.80,11650.20,10967.90,18991732746.00,11309.05
07-05-2019,10970.20,11159.70,11381.80,10810.30,26699704768.00,11096.05
07-04-2019,11163.10,11899.30,11948.00,11087.10,21565537209.00,11517.55
07-03-2019,11900.80,10835.90,11931.80,10835.90,20177709879.00,11383.85
07-02-2019,10835.90,10615.50,10923.50,9728.50,17770083003.00,10326.00
07-01-2019,10616.60,10821.40,11254.50,10041.60,19632223107.00,10648.05
06/30/2019,10818.60,11906.00,12179.30,10765.40,17130541557.00,11472.35
06/29/2019,11906.50,12408.00,12422.90,11490.80,15324301169.00,11956.85
06/28/2019,12409.10,11288.40,12461.80,10970.50,21104009514.00,11716.15
06/27/2019,11287.80,13062.40,13422.00,10493.50,17006433272.00,11957.75
06/26/2019,13063.80,11811.60,13929.80,11747.30,18961716076.00,12838.55
06/25/2019,11809.90,11046.60,11833.90,11033.70,18616048626.00,11433.80
06/24/2019,11046.40,10897.30,11114.40,10622.60,18341465837.00,10868.50
06/23/2019,10897.10,10721.50,11361.30,10557.80,17273093144.00,10959.55
06/22/2019,10721.70,10178.10,11160.50,10031.30,14560870760.00,10595.90
06/21/2019,10179.30,9517.70,10184.30,9517.40,16460547078.00,9850.85
06/20/2019,9517.00,9255.00,9583.90,9188.40,15735797744.00,9386.15
06/19/2019,9255.40,9080.70,9295.10,9044.00,15971550355.00,9169.55
06/18/2019,9080.60,9318.90,9336.10,8962.70,16338916796.00,9149.40
06/17/2019,9318.80,8961.00,9438.10,8959.80,13078970999.00,9198.95
06/16/2019,8962.50,8812.20,9332.00,8771.10,12290528515.00,9051.55
06/15/2019,8812.50,8655.80,8856.70,8582.30,12903406143.00,8719.50
06/14/2019,8656.10,8218.60,8685.30,8153.20,17889263252.00,8419.25
06/13/2019,8219.00,8132.40,8306.10,8028.60,13839652595.00,8167.35
06-12-2019,8133.10,7888.00,8198.10,7805.80,19702359883.00,8001.95
06-11-2019,7888.00,7987.80,8010.40,7714.50,18000702524.00,7862.45
06-10-2019,7987.80,7635.00,8012.80,7523.60,16860035605.00,7768.20
06-09-2019,7635.00,7901.60,7937.50,7516.90,13249910444.00,7727.20
06-08-2019,7901.40,7985.30,8044.40,7770.50,14452361907.00,7907.45
06-07-2019,7985.20,7785.80,8099.40,7749.40,17519821266.00,7924.40
06-06-2019,7784.90,7779.60,7861.40,7480.40,18085038362.00,7670.90
06-05-2019,7779.10,7685.60,7885.00,7590.40,15844731575.00,7737.70
06-04-2019,7685.50,8118.10,8118.10,7494.00,15713967523.00,7806.05
06-03-2019,8124.80,8728.60,8734.90,8102.70,13944570749.00,8418.80
06-02-2019,8728.60,8545.80,8807.70,8534.80,12252601475.00,8671.25
06-01-2019,8545.70,8556.90,8615.80,8454.00,12939002784.00,8534.90
05/31/2019,8558.30,8271.40,8578.80,8135.00,13755604146.00,8356.90
05/30/2019,8271.90,8647.80,9045.90,8054.70,18069581956.00,8550.30
05/29/2019,8647.80,8715.60,8747.20,8435.30,16532254884.00,8591.25
05/28/2019,8716.30,8759.40,8794.10,8568.80,18146399002.00,8681.45
05/27/2019,8760.10,8628.90,8902.80,8607.30,16552768325.00,8755.05
05/26/2019,8630.20,8029.60,8718.60,7866.50,16610070933.00,8292.55
05/25/2019,8027.40,7971.40,8090.10,7919.10,20507998997.00,8004.60
05/24/2019,7970.10,7852.80,8124.10,7775.40,35359749590.00,7949.75
05/23/2019,7852.10,7637.20,7939.10,7486.80,28766551142.00,7712.95
05/22/2019,7635.70,7928.70,7999.00,7545.90,24617249715.00,7772.45
05/21/2019,7930.30,7965.00,8056.80,7813.20,22857247901.00,7935.00
05/20/2019,7965.30,8156.40,8156.40,7604.00,23160469766.00,7880.20
05/19/2019,8157.20,7261.90,8253.40,7252.30,26075670303.00,7752.85
05/18/2019,7262.60,7359.90,7458.50,7189.40,27410067336.00,7323.95
05/17/2019,7359.50,7871.90,7924.00,6998.60,20271713443.00,7461.30
05/16/2019,7871.80,8164.80,8293.30,7720.40,21250197042.00,8006.85
05/15/2019,8164.60,7994.80,8225.30,7856.50,24411254471.00,8040.90
05/14/2019,7994.60,7806.40,8323.90,7674.00,23400740340.00,7998.95
05/13/2019,7806.00,6984.70,8058.30,6893.10,23132312867.00,7475.70
05-12-2019,6984.80,7190.00,7518.90,6802.60,17572057837.00,7160.75
05-11-2019,7190.30,6386.60,7373.80,6386.50,17489608833.00,6880.15
05-10-2019,6386.00,6194.30,6466.60,6157.80,26114112569.00,6312.20
05-09-2019,6191.50,5990.50,6206.00,5990.00,27039782640.00,6098.00
05-08-2019,5990.30,5849.40,6011.30,5799.10,25064548486.00,5905.20
05-07-2019,5849.50,5745.50,6019.80,5745.50,27522199497.00,5882.65
05-06-2019,5745.10,5775.10,5801.40,5630.50,24237958589.00,5715.95
05-05-2019,5774.90,5830.80,5838.20,5708.20,23354924400.00,5773.20
05-04-2019,5830.90,5768.00,5899.20,5605.00,20583375490.00,5752.10
05-03-2019,5766.80,5493.60,5844.20,5478.70,28227687027.00,5661.45
05-02-2019,5493.80,5384.60,5530.80,5370.00,26043227672.00,5450.40
05-01-2019,5384.20,5321.10,5396.30,5319.50,24502851117.00,5357.90
04/30/2019,5320.80,5235.40,5336.60,5195.90,20175242945.00,5266.25
04/29/2019,5235.00,5302.40,5322.90,5188.90,23762425999.00,5255.90
04/28/2019,5302.30,5265.70,5332.50,5234.40,20224191306.00,5283.45
04/27/2019,5265.90,5298.20,5318.10,5225.40,18482062658.00,5271.75
04/26/2019,5298.30,5209.20,5469.30,5159.30,20681511755.00,5314.30
04/25/2019,5209.10,5415.60,5528.20,5137.40,26301509932.00,5332.80
04/24/2019,5415.60,5511.20,5589.60,5346.80,22466660958.00,5468.20
04/23/2019,5511.60,5346.50,5594.40,5291.40,23240415076.00,5442.90
04/22/2019,5346.70,5248.20,5370.20,5170.20,19807127588.00,5270.20
04/21/2019,5243.50,5290.20,5308.20,5189.80,17485597759.00,5249.00
04/20/2019,5290.20,5241.00,5327.00,5240.20,19760127945.00,5283.60
04/19/2019,5241.00,5264.80,5282.40,5192.10,22285928250.00,5237.25
04/18/2019,5264.70,5208.30,5293.10,5205.00,27311555343.00,5249.05
04/17/2019,5208.30,5182.10,5230.90,5165.50,28037405299.00,5198.20
04/16/2019,5180.90,5031.40,5198.40,5014.40,31927261555.00,5106.40
04/15/2019,5032.30,5135.10,5168.00,4964.20,29965130374.00,5066.10
04/14/2019,5134.80,5052.00,5153.50,5010.70,44916565292.00,5082.10
04/13/2019,5051.80,5054.20,5093.40,5011.60,37071460174.00,5052.50
04-12-2019,5054.20,5022.70,5080.50,4889.20,33703098409.00,4984.85
04-11-2019,5022.60,5307.70,5337.00,4948.00,33430927462.00,5142.50
04-10-2019,5307.80,5158.40,5404.10,5142.90,24128292755.00,5273.50
04-09-2019,5158.40,5245.00,5245.90,5095.20,54406443211.00,5170.55
04-08-2019,5245.20,5173.50,5300.60,5060.50,45201121775.00,5180.55
04-07-2019,5173.60,5046.10,5219.50,5033.70,36750077324.00,5126.60
04-06-2019,5046.20,5010.00,5198.40,4947.90,36506852789.00,5073.15
04-05-2019,5010.20,4902.50,5029.40,4888.30,35453581940.00,4958.85
04-04-2019,4902.40,4968.70,5042.50,4789.20,32509451925.00,4915.85
04-03-2019,4968.70,4859.30,5278.40,4814.00,30769986455.00,5046.20
04-02-2019,4859.30,4145.10,4899.60,4143.50,38151810523.00,4521.55
04-01-2019,4145.10,4102.30,4159.10,4076.80,26341903912.00,4117.95
03/31/2019,4102.30,4111.80,4121.90,4082.20,22764204008.00,4102.05
03/30/2019,4111.80,4103.70,4138.10,4057.10,24699523788.00,4097.60
03/29/2019,4102.20,4025.70,4123.10,4022.60,28884999244.00,4072.85
03/28/2019,4025.60,4041.70,4041.70,4008.40,23621787804.00,4025.05
03/27/2019,4041.70,3942.80,4043.30,3936.20,23788661867.00,3989.75
03/26/2019,3942.80,3937.10,3950.70,3899.90,47144380902.00,3925.30
03/25/2019,3937.00,3994.80,4000.50,3897.90,39348590957.00,3949.20
03/24/2019,3994.70,4002.60,4005.70,3967.00,46852525493.00,3986.35
03/23/2019,4002.50,3990.40,4018.20,3980.80,53745972818.00,3999.50
03/22/2019,3990.40,3982.20,4005.70,3971.80,47762394731.00,3988.75
03/21/2019,3982.20,4041.20,4064.00,3923.80,46582396602.00,3993.90
03/20/2019,4041.20,4017.00,4050.00,3985.30,44171073700.00,4017.65
03/19/2019,4017.00,3990.20,4029.90,3972.40,40023134100.00,4001.15
03/18/2019,3990.20,3981.50,4032.30,3958.50,48661453918.00,3995.40
03/17/2019,3981.50,4006.40,4009.80,3956.30,44660271563.00,3983.05
03/16/2019,4006.40,3924.40,4050.60,3923.70,71251776995.00,3987.15
03/15/2019,3924.30,3879.00,3935.70,3874.80,47537578009.00,3905.25
03/14/2019,3879.00,3865.10,3914.70,3828.40,42623695307.00,3871.55
03/13/2019,3865.10,3885.90,3894.70,3847.40,37799458436.00,3871.05
03-12-2019,3886.00,3870.30,3900.10,3817.10,63314794397.00,3858.60
03-11-2019,3870.30,3915.20,3935.50,3842.40,22799117613.00,3888.95
03-10-2019,3915.20,3944.40,3944.50,3889.20,22877978588.00,3916.85
03-09-2019,3944.30,3865.60,3964.00,3859.70,19968627060.00,3911.85
03-08-2019,3865.90,3875.10,3929.00,3810.70,26163972642.00,3869.85
03-07-2019,3875.10,3863.10,3907.40,3847.90,24241420251.00,3877.65
03-06-2019,3863.00,3857.20,3887.30,3816.70,24103426719.00,3852.00
03-05-2019,3857.20,3715.90,3873.20,3705.70,24487233058.00,3789.45
03-04-2019,3715.90,3809.70,3828.40,3681.80,25635480772.00,3755.10
03-03-2019,3809.50,3823.20,3836.60,3789.70,19130430174.00,3813.15
03-02-2019,3823.10,3821.90,3843.20,3783.60,18283314340.00,3813.40
03-01-2019,3821.90,3816.70,3855.80,3816.40,23860769928.00,3836.10
02/28/2019,3816.60,3814.60,3883.70,3783.30,30915821592.00,3833.50
02/27/2019,3814.60,3810.30,3836.40,3701.90,43414712626.00,3769.15
02/26/2019,3810.30,3833.50,3845.50,3775.00,34729759598.00,3810.25
02/25/2019,3833.70,3755.70,3870.70,3753.80,28974975003.00,3812.25
02/24/2019,3755.20,4120.50,4194.20,3738.70,24542317940.00,3966.45
02/23/2019,4120.40,3965.20,4152.60,3939.40,24406920575.00,4046.00
02/22/2019,3965.20,3937.40,3983.10,3931.70,29461458313.00,3957.40
02/21/2019,3936.60,3972.00,4011.50,3909.20,33749878156.00,3960.35
02/20/2019,3972.40,3914.30,3983.60,3881.20,35867318895.00,3932.40
02/19/2019,3914.30,3896.40,3993.80,3863.70,56499499598.00,3928.75
02/18/2019,3896.00,3664.20,3903.70,3655.10,30581485201.00,3779.40
02/17/2019,3664.20,3616.80,3689.90,3607.90,30306464719.00,3648.90
02/16/2019,3616.80,3604.70,3641.90,3599.70,24453857900.00,3620.80
02/15/2019,3604.70,3592.60,3648.30,3581.40,30771455468.00,3614.85
02/14/2019,3592.60,3611.50,3624.50,3580.20,29869951617.00,3602.35
02/13/2019,3611.50,3632.00,3663.50,3599.20,35116364962.00,3631.35
02-12-2019,3632.00,3631.80,3656.40,3594.40,40856321439.00,3625.40
02-11-2019,3631.80,3678.80,3681.10,3623.80,39837841971.00,3652.45
02-10-2019,3679.00,3661.00,3680.60,3617.10,35024953706.00,3648.85
02-09-2019,3661.40,3661.60,3675.30,3633.20,26632075029.00,3654.25
02-08-2019,3661.70,3397.30,3721.10,3382.50,34149115566.00,3551.80
02-07-2019,3397.70,3404.90,3421.80,3390.30,25574938143.00,3406.05
02-06-2019,3404.30,3468.50,3478.00,3383.90,29772374934.00,3430.95
02-05-2019,3468.40,3463.00,3485.90,3450.30,34175758344.00,3468.10
02-04-2019,3462.80,3459.00,3479.70,3437.10,31599492172.00,3458.40
02-03-2019,3459.10,3502.30,3507.80,3431.30,27481710135.00,3469.55
02-02-2019,3502.50,3467.90,3514.50,3447.80,23653867583.00,3481.15
02-01-2019,3467.90,3437.70,3485.70,3415.30,31526766675.00,3450.50
01/31/2019,3437.20,3460.00,3484.70,3427.00,39006849170.00,3455.85
01/30/2019,3460.00,3414.60,3479.00,3394.20,49064800278.00,3436.60
01/29/2019,3414.80,3442.80,3450.10,3368.20,36985055355.00,3409.15
01/28/2019,3442.80,3555.80,3561.20,3395.70,36992873940.00,3478.45
01/27/2019,3555.60,3570.90,3583.20,3509.20,39650210707.00,3546.20
01/26/2019,3570.90,3572.00,3652.50,3556.10,41280434226.00,3604.30
01/25/2019,3572.00,3574.30,3582.60,3542.20,42741112308.00,3562.40
01/24/2019,3574.30,3561.40,3587.00,3539.70,51469565009.00,3563.35
01/23/2019,3561.50,3580.10,3608.30,3532.80,43710357371.00,3570.55
01/22/2019,3580.10,3536.90,3607.90,3465.20,61396835737.00,3536.55
01/21/2019,3536.70,3542.70,3561.40,3505.40,38886494645.00,3533.40
01/20/2019,3542.30,3676.20,3699.10,3503.90,32601040734.00,3601.50
01/19/2019,3677.80,3605.80,3715.20,3604.10,31133957704.00,3659.65
01/18/2019,3605.60,3626.30,3627.90,3575.70,47728480399.00,3601.80
01/17/2019,3626.40,3588.10,3636.70,3554.80,49633658712.00,3595.75
01/16/2019,3588.00,3570.60,3644.10,3561.40,37387697139.00,3602.75
01/15/2019,3571.30,3637.50,3660.80,3545.70,31930317405.00,3603.25
01/14/2019,3638.10,3490.40,3672.00,3490.40,33872388058.00,3581.20
01/13/2019,3490.20,3597.30,3617.60,3473.20,27242455064.00,3545.40
01-12-2019,3597.20,3616.60,3633.90,3561.30,25293775714.00,3597.60
01-11-2019,3616.50,3603.30,3655.70,3563.10,26896357742.00,3609.40
01-10-2019,3603.70,3978.90,4007.70,3562.10,31692288756.00,3784.90
01-09-2019,3978.00,3971.00,4014.20,3957.50,34420373071.00,3985.85
01-08-2019,3971.00,3985.80,4070.50,3943.10,25547132265.00,4006.80
01-07-2019,3985.90,4004.30,4028.00,3945.50,27919640985.00,3986.75
01-06-2019,4004.10,3785.70,4034.10,3758.50,21752580802.00,3896.30
01-05-2019,3785.40,3802.80,3846.70,3769.00,25450468637.00,3807.85
01-04-2019,3802.70,3780.50,3823.90,3720.00,22473997681.00,3771.95
01-03-2019,3780.10,3874.10,3875.80,3753.00,26741982541.00,3814.40
01-02-2019,3873.80,3809.70,3894.80,3768.10,44409011479.00,3831.45
01-01-2019,3809.40,3709.50,3814.30,3664.40,71378606374.00,3739.35
12/31/2018,3709.40,3815.10,3819.60,3658.80,40387896275.00,3739.20
12/30/2018,3815.00,3708.20,3837.70,3682.50,38487546580.00,3760.10
12/29/2018,3706.80,3861.60,3899.60,3696.00,37844228422.00,3797.80
12/28/2018,3861.60,3587.10,3900.30,3565.50,45852713981.00,3732.90
12/27/2018,3586.90,3793.40,3822.60,3560.80,44171632681.00,3691.70
12/26/2018,3793.70,3762.80,3841.90,3680.30,51146161904.00,3761.10
12/25/2018,3762.50,4025.60,4030.70,3676.50,41080759713.00,3853.60
12/24/2018,4026.10,3944.50,4208.20,3941.90,42068395846.00,4075.05
12/23/2018,3944.40,3964.30,4037.10,3904.60,48332647295.00,3970.85
12/22/2018,3964.40,3850.90,3977.20,3803.70,66479895605.00,3890.45
12/21/2018,3850.90,4075.20,4153.10,3786.90,49056742893.00,3970.00
12/20/2018,4076.00,3687.20,4140.30,3665.80,45265946774.00,3903.05
12/19/2018,3687.10,3668.10,3924.70,3647.50,51287442704.00,3786.10
12/18/2018,3668.00,3526.00,3683.10,3456.90,46754964848.00,3570.00
12/17/2018,3526.10,3248.30,3597.40,3243.10,40730301359.00,3420.25
12/16/2018,3247.90,3228.60,3305.00,3225.90,67865420765.00,3265.45
12/15/2018,3228.70,3247.80,3282.30,3177.00,78665235202.00,3229.65
12/14/2018,3247.80,3315.40,3336.60,3199.10,81163475344.00,3267.85
12/13/2018,3315.30,3466.20,3474.40,3284.80,67547324782.00,3379.60
12-12-2018,3466.10,3390.20,3510.20,3379.40,75289433811.00,3444.80
12-11-2018,3407.70,3460.40,3485.90,3349.90,84762141031.00,3417.90
12-10-2018,3460.50,3566.90,3622.40,3412.70,88107519480.00,3517.55
12-09-2018,3567.50,3430.30,3677.60,3424.20,61984162837.00,3550.90
12-08-2018,3430.40,3422.30,3507.70,3302.90,79980747690.00,3405.30
12-07-2018,3422.20,3508.90,3626.60,3251.80,123320567399.00,3439.20
12-06-2018,3508.60,3771.40,3887.20,3505.70,74773277909.00,3696.45
12-05-2018,3771.60,3958.10,3974.10,3765.20,69364315979.00,3869.65
12-04-2018,3958.50,3899.90,4082.90,3809.30,63615990033.00,3946.10
12-03-2018,3897.80,4160.30,4177.00,3839.90,67760757881.00,4008.45
12-02-2018,4160.40,4196.20,4316.10,4105.30,57706187875.00,4210.70
12-01-2018,4196.20,4038.70,4299.10,3967.10,52359854336.00,4133.10
11/30/2018,4039.70,4296.80,4340.60,3954.50,49511702429.00,4147.55
11/29/2018,4296.50,4265.50,4440.10,4140.60,57244195486.00,4290.35
11/28/2018,4265.40,3866.40,4391.80,3866.40,66834573161.00,4129.10
11/27/2018,3866.50,3840.30,3920.60,3687.80,75643067688.00,3804.20
11/26/2018,3837.00,4061.00,4179.00,3679.80,77207272511.00,3929.40
11/25/2018,4062.20,3920.30,4198.40,3634.20,48354737975.00,3916.30
11/24/2018,3920.40,4397.30,4494.60,3821.50,48643830599.00,4158.05
11/23/2018,4398.00,4360.90,4455.60,4223.70,59897054838.00,4339.65
11/22/2018,4356.00,4646.40,4695.70,4346.70,60255421470.00,4521.20
11/21/2018,4638.70,4523.00,4743.70,4393.00,62576762015.00,4568.35
11/20/2018,4524.60,4883.60,5013.40,4272.30,76517157706.00,4642.85
11/19/2018,4883.80,5660.40,5662.50,4831.10,117894572511.00,5246.80
11/18/2018,5658.30,5621.00,5727.90,5615.50,65141828798.00,5671.70
11/17/2018,5621.80,5636.20,5645.50,5561.40,52754542671.00,5603.45
11/16/2018,5636.20,5723.50,5747.70,5539.70,61400400660.00,5643.70
11/15/2018,5718.90,5854.00,5878.50,5384.10,63088585433.00,5631.30
11/14/2018,5842.40,6428.90,6453.30,5619.20,61166818159.00,6036.25
11/13/2018,6429.20,6435.00,6466.80,6386.70,68838074392.00,6426.75
11-12-2018,6435.00,6445.00,6475.90,6409.40,58598066402.00,6442.65
11-11-2018,6446.10,6427.10,6451.70,6359.00,71326033653.00,6405.35
11-10-2018,6427.10,6411.90,6461.70,6411.70,65500641143.00,6436.70
11-09-2018,6412.00,6473.80,6496.10,6390.00,101467222687.00,6443.05
11-08-2018,6474.00,6565.30,6577.30,6466.30,91809846886.00,6521.80
11-07-2018,6565.30,6503.10,6594.30,6502.00,87301089896.00,6548.15
11-06-2018,6502.80,6460.40,6509.60,6441.60,81388911810.00,6475.60
11-05-2018,6459.70,6478.20,6489.20,6431.70,76555041196.00,6460.45
11-04-2018,6478.20,6386.20,6508.90,6359.70,70250456155.00,6434.30
11-03-2018,6386.20,6424.50,6429.50,6346.20,71248675228.00,6387.85
11-02-2018,6424.70,6400.50,6444.30,6390.90,77069903166.00,6417.60
11-01-2018,6400.50,6365.90,6421.80,6354.20,77049582886.00,6388.00
10/31/2018,6365.90,6327.90,6405.70,6257.80,80820545404.00,6331.75
10/30/2018,6325.70,6336.70,6469.90,6316.50,52054723579.00,6393.20
10/29/2018,6335.00,6486.10,6498.40,6310.50,63495496918.00,6404.45
10/28/2018,6486.10,6494.60,6502.20,6461.20,68145460026.00,6481.70
10/27/2018,6494.20,6510.00,6534.00,6473.70,51897585191.00,6503.85
10/26/2018,6510.00,6507.00,6570.50,6498.50,92052420332.00,6534.50
10/25/2018,6507.00,6532.50,6544.80,6491.50,106102492824.00,6518.15
10/24/2018,6530.70,6531.20,6593.80,6522.60,63695521388.00,6558.20
10/23/2018,6528.70,6558.60,6573.60,6500.50,54506565949.00,6537.05
10/22/2018,6555.80,6583.00,6612.70,6529.50,350967941479.00,6571.10
10/21/2018,6583.00,6575.90,6643.10,6568.00,45910946382.00,6605.55
10/20/2018,6572.20,6511.70,6593.70,6495.90,53443887451.00,6544.80
10/19/2018,6512.00,6576.40,6603.20,6506.90,53891300112.00,6555.05
10/18/2018,6574.10,6690.10,6736.30,6530.60,47530897720.00,6633.45
10/17/2018,6686.60,6718.90,6745.90,6637.80,53220811975.00,6691.85
10/16/2018,6705.30,6712.40,6836.70,6645.40,52343816680.00,6741.05
10/15/2018,6699.80,6326.80,7358.40,6300.20,48625928883.00,6829.30
10/14/2018,6326.80,6321.60,6390.90,6300.00,34363564661.00,6345.45
10/13/2018,6321.70,6291.30,6329.30,6282.80,43137459378.00,6306.05
10-12-2018,6291.30,6239.20,6344.80,6206.80,48597428048.00,6275.80
10-11-2018,6239.10,6618.00,6622.50,6206.20,50912227385.00,6414.35
10-10-2018,6618.00,6650.60,6653.50,6526.00,57295577614.00,6589.75
10-09-2018,6650.80,6669.60,6678.90,6613.30,56772343595.00,6646.10
10-08-2018,6669.60,6611.00,6699.50,6589.90,55689944702.00,6644.70
10-07-2018,6611.00,6596.30,6633.90,6523.80,60669829814.00,6578.85
10-06-2018,6596.30,6639.10,6661.50,6550.40,43901225564.00,6605.95
10-05-2018,6639.10,6584.20,6682.30,6537.60,66419369890.00,6609.95
10-04-2018,6584.20,6509.20,6653.00,6487.80,59749798599.00,6570.40
10-03-2018,6507.80,6549.90,6563.50,6429.60,60258313191.00,6496.55
10-02-2018,6549.90,6608.20,6645.70,6034.90,55746041000.00,6340.30
10-01-2018,6608.20,6635.20,6674.70,6072.70,49063873786.00,6373.70
09/30/2018,6635.20,6603.90,6673.90,6533.50,50361731222.00,6603.70
09/29/2018,6603.90,6633.90,6648.40,6464.40,51943414539.00,6556.40
09/28/2018,6636.00,6685.70,6809.20,6538.60,56521454974.00,6673.90
09/27/2018,6689.20,6463.70,6738.30,6428.80,56435023914.00,6583.55
09/26/2018,6468.10,6443.00,6551.90,6384.10,70567223787.00,6468.00
09/25/2018,6445.10,6590.60,6590.60,5977.00,67999812841.00,6283.80
09/24/2018,6584.10,6713.30,6728.10,6559.10,56652197978.00,6643.60
09/23/2018,6704.10,6729.60,6789.40,6666.40,47266542233.00,6727.90
09/22/2018,6729.60,6766.70,6833.30,6635.50,47686580918.00,6734.40
09/21/2018,6766.70,6490.90,6780.50,6489.80,57625587027.00,6635.15
09/20/2018,6489.20,6390.40,6537.50,6346.40,54414116432.00,6441.95
09/19/2018,6390.40,6342.00,6478.70,6144.50,65520826225.00,6311.60
09/18/2018,6342.00,6251.90,6388.80,6228.80,61669163792.00,6308.80
09/17/2018,6251.90,6500.20,6533.50,6215.90,58727860620.00,6374.70
09/16/2018,6500.20,6519.00,6520.80,6406.20,59641344484.00,6463.50
09/15/2018,6519.00,6482.60,6562.90,6470.30,50749662970.00,6516.60
09/14/2018,6483.70,6482.90,6579.40,6412.10,60706272115.00,6495.75
09/13/2018,6482.90,6338.00,6867.30,6337.80,66058027988.00,6602.55
09-12-2018,6338.00,6293.90,6353.50,6204.50,75645303584.00,6279.00
09-11-2018,6293.90,6320.70,6391.80,6189.60,53053855641.00,6290.70
09-10-2018,6321.00,6238.50,6358.50,6237.30,46655208546.00,6297.90
09-09-2018,6238.50,6184.30,6432.60,6148.80,58238470525.00,6290.70
09-08-2018,6184.30,6390.90,6484.30,6132.30,46280252580.00,6308.30
09-07-2018,6390.90,6514.10,6540.60,6316.20,51828688519.00,6428.40
09-06-2018,6514.00,6706.80,6732.90,6337.80,69983454362.00,6535.35
09-05-2018,6706.80,7377.50,7407.50,6691.80,77451779687.00,7049.65
09-04-2018,7377.50,7264.20,7409.90,7234.50,60954381579.00,7322.20
09-03-2018,7264.20,7289.80,7330.70,7182.80,84293007468.00,7256.75
09-02-2018,7293.90,7189.60,7334.80,7117.30,66138759198.00,7226.05
09-01-2018,7189.60,7032.40,7264.30,7020.40,97468872758.00,7142.35
08/31/2018,7033.80,6993.70,7080.20,6698.00,65344865159.00,6889.10
08/30/2018,6993.70,7029.20,7050.20,6798.00,67849323955.00,6924.10
08/29/2018,7029.10,7074.60,7121.40,6926.70,54926612466.00,7024.05
08/28/2018,7074.60,6897.60,7129.70,6861.20,74798630778.00,6995.45
08/27/2018,6897.60,6712.70,6902.90,6650.40,86668667320.00,6776.65
08/26/2018,6712.70,6734.90,6892.70,6573.10,49014494781.00,6732.90
08/25/2018,6734.80,6680.60,6783.40,6655.30,46117114240.00,6719.35
08/24/2018,6680.40,6521.20,6721.20,6472.80,58284039825.00,6597.00
08/23/2018,6521.20,6359.90,6550.20,6359.20,49448222757.00,6454.70
08/22/2018,6359.60,6482.20,6840.80,6304.80,48000572955.00,6572.80
08/21/2018,6482.20,6268.10,6484.10,6257.40,46088929780.00,6370.75
08/20/2018,6268.10,6474.20,6516.40,6255.90,52395931985.00,6386.15
08/19/2018,6481.50,6379.10,6534.80,6316.00,42836427360.00,6425.40
